Epoch,FP32_loss
1,4.294859875221642
2,3.898155598007903
3,3.6574602273045755
4,3.4665097205006346
5,3.2715182085426484
0.1921
1.01
Epoch,FP32_loss
1,4.274909776084277
2,3.8845159289788227
3,3.6279604836386077
4,3.407982426030295
5,3.1983340881308733
0.2197
0.9
