Epoch,amp_loss
1,6.428482241254229
2,5.696574971297166
3,5.584546756363296
4,5.534580996605781
5,5.507149165112536
6,5.50190707367736
7,5.487333137576992
8,5.483632381812676
9,5.480417664305909
10,5.471120639233203
11,5.4717886208297015
12,5.463667429886855
13,5.475127286367959
14,5.464145943072888
15,5.47220609428642
16,5.468505489433205
17,5.467725305338125
18,5.466118909262277
19,5.468763791502535
20,5.468147234483198
21,5.465347239354274
22,5.4705460785628555
23,5.468969593753109
24,5.468765251072018
25,5.467175419109089
26,5.468678293980799
27,5.469224377231045
28,5.472765892440385
29,5.473567913676594
30,5.475392751855688
31,4.549246232207124
32,4.257787529643361
33,4.131513410657793
34,4.054806667846162
35,4.002428433516404
36,3.9637815759851263
37,3.9373531932240122
38,3.9130413431744953
39,3.896381058440461
40,3.8792561977893323
41,3.86702482869456
42,3.85913492530495
43,3.8448073466698247
44,3.8405939708580146
45,3.8323445760763133
46,3.823933243394255
47,3.817648293088366
48,3.814208048230761
49,3.809443205815333
50,3.809100323171168
51,3.802449385531537
52,3.8003762718204492
53,3.7944013986196907
54,3.7915242069846506
55,3.789994602317696
56,3.7906391617301463
57,3.786839888360236
58,3.783745847953545
59,3.780533203997693
60,3.777246826821631
61,3.215692221796834
62,3.0850611131746213
63,3.037367773437119
64,3.008640360665488
65,2.988929459860513
66,2.9715873459597804
67,2.960152877794279
68,2.9452281871875683
69,2.936447916878806
70,2.9282915107734673
71,2.919014364046293
72,2.9131978531341094
73,2.9038046393361125
74,2.894974151977173
75,2.8910451690395633
76,2.8877789991837997
77,2.8785158063505554
78,2.8765032919255886
79,2.871143027333232
80,2.8675896361633972
81,2.863228269580837
82,2.8591886223612963
83,2.8569862969748145
84,2.855524451058585
85,2.8505762733303226
86,2.844365665938828
87,2.847495109194166
88,2.8401505447886923
89,2.839673365841617
90,2.834636249170675
91,2.5620448715560564
92,2.516181054482093
93,2.4910855000312035
94,2.4786993783194347
95,2.4647920337233034
96,2.456658222101309
97,2.450508172647817
98,2.4427686006753713
99,2.435896746714513
100,2.4327581838651615
0.5208
2245.8
