Epoch,AMP_loss
1,4.552686593111823
2,3.2794950112052588
3,2.8363200441345837
4,2.524077318818368
5,2.3018023726885275
6,2.147369583549402
7,2.0293067522975794
8,1.9315956547437116
9,1.8830685014919857
10,1.8336324932630106
11,1.8099923944839127
12,1.7820915755103617
13,1.7643591863724886
14,1.7510908957942368
15,1.7258118973363696
16,1.7154075925612389
17,1.6986392352282238
18,1.6918412312827147
19,1.6744899923539223
20,1.6639536555160952
21,1.655116456548881
22,1.6450685537074838
23,1.6464150738533196
24,1.6410645499558705
25,1.625332379585032
26,1.6188447694949177
27,1.604456976551534
28,1.6117124188586573
29,1.599243829622293
30,1.186642212483584
31,1.0641255877207003
32,1.0233299617877092
33,0.9942738415335145
34,0.987626627278145
35,0.9745475450135253
36,0.9612160732069284
37,0.9599784361127087
38,0.9612700763870689
39,0.9645043594757919
40,0.9494277293724782
41,0.9472498709283521
42,0.9554526456786544
43,0.9410974258352118
44,0.9473229181736021
45,0.9381697847105354
46,0.9404703291785687
47,0.9346354798892574
48,0.9311836950309441
49,0.9184900546622703
50,0.9222900144889227
51,0.9243882135357089
52,0.9082001673291101
53,0.915439192901182
54,0.9005467345952378
55,0.9012103995398792
56,0.8977313184982065
57,0.8993371883621606
58,0.8887538925156264
59,0.8855278984360073
60,0.6493697360805843
61,0.5670247572614714
62,0.5336187818776006
63,0.5088625053310638
64,0.4953562501446365
65,0.48546738583413535
66,0.46688319151968605
67,0.4597997008382207
68,0.445786341910472
69,0.43802307416563446
70,0.4317502165999254
71,0.4238462623427896
72,0.4182552821800837
73,0.41240383337830644
74,0.40814770876294204
75,0.4063591130096894
76,0.4009527006112706
77,0.39753271612669805
78,0.3903480168727353
79,0.38833878019734114
80,0.38304763403542513
81,0.3781939581074678
82,0.37610411666848165
83,0.3764258112443987
84,0.37668316790362455
85,0.3670734862613556
86,0.3609738162030344
87,0.35913025829798123
88,0.36040010446172843
89,0.35784968886229085
90,0.2838051037105453
91,0.257178516224827
92,0.2447529626090813
93,0.2343959145228881
94,0.2328208695592173
95,0.2236441792467671
96,0.2213413225453528
97,0.22407234873613127
98,0.2185747896695076
99,0.21022079713509212
100,0.21152583968913768
0.7064
28.48
