Epoch,emp_loss
Epoch,emp_loss
1,5.813137755102041
0.01
0.07
Epoch,emp_loss
1,5.813137755102041
0.01
0.07
Epoch,emp_loss
1,5.813137755102041
0.01
0.07
Epoch,emp_loss
1,5.859235491071429
0.01
0.07
Epoch,emp_loss
1,5.813137755102041
0.01
0.07
