Epoch,FP32_loss
1,5.530389469497058
2,4.685784052829353
3,4.6658037560326715
4,4.655913260518288
5,4.654868807111468
0.01
0.35
Epoch,FP32_loss
1,5.850568902735808
2,4.46351526708019
3,4.303302845176385
4,4.218161480767386
5,4.145652009516346
0.0647
0.41
