Epoch,AMP_loss
1,5.529886075428554
2,4.685711366789682
3,4.66318293250337
4,4.657147426994479
5,4.653522739605028
0.29
Epoch,AMP_loss
1,5.532782231058393
2,4.686378727153856
3,4.6659142946710395
4,4.656342978380164
5,4.653237011967873
0.32
Epoch,AMP_loss
1,5.524035590035575
2,4.686703560303669
3,4.664464897038985
4,4.6583459425945675
5,4.654132244538288
0.29
