Epoch,AMP_loss
1,4.103020149834302
0.08
Epoch,AMP_loss
1,5.608972386438019
0.07
Epoch,AMP_loss
1,5.612595273523914
0.07
Epoch,AMP_loss
1,5.613606737584484
0.06
