Epoch,AMP_loss
1,4.239975982782792
2,3.884777609182864
3,3.641598918000046
4,3.423217958333541
5,3.2351629125828647
6,3.0228679970819123
7,2.8555745835206947
8,2.7163245556305866
9,2.5839106014796664
10,2.4776288222293466
11,2.3862212847690194
12,2.301711289250121
13,2.2340846000885475
14,2.1794665096973884
15,2.0959995741746864
16,2.0455790198579127
17,2.0168438505153268
18,1.9514645009624714
19,1.9215197958508317
20,1.8809177723466133
21,1.8665789937486454
22,1.8308517002329534
23,1.7959359209148251
24,1.7733455063128958
25,1.7553995975426264
26,1.7509791911864767
27,1.7126414082488235
28,1.6947817303696457
29,1.681990207458029
30,1.2455647986154168
31,1.1012410369454597
32,1.0396589250588903
33,1.0072159441758175
34,0.9754697604446995
35,0.9387861602768606
36,0.9069759103716636
37,0.8971408292347071
38,0.8724669677262403
39,0.8639017164098973
40,0.8422547612263231
41,0.8280474041797676
42,0.8183298034935581
43,0.8026465819198259
44,0.785984925773679
45,0.7888458197822377
46,0.7769010380214575
47,0.765093876391041
48,0.7524162463995875
49,0.7344128656752256
50,0.7426926174334118
51,0.7318119981459209
52,0.7098158722629353
53,0.7116701146777795
54,0.7011766965900149
55,0.678673014348867
56,0.6868279811983206
57,0.6712305816460629
58,0.6656394409281867
59,0.6715786472267035
60,0.41036125014022906
61,0.32612028733199955
62,0.29573542100130296
63,0.27568963398130575
64,0.2593616120973412
65,0.23979183826215414
66,0.22938732913106072
67,0.21884707817617727
68,0.20907873888405
69,0.19735745173327776
70,0.19250090598908007
71,0.18504942501229898
72,0.17900533920952252
73,0.17320977717790068
74,0.16948710803930855
75,0.1632834889983036
76,0.15499576667741854
77,0.15588438735172458
78,0.15043730049261025
79,0.15000803677403196
80,0.1393399085773497
81,0.13474277462050013
82,0.1364277125507289
83,0.13122316898435962
84,0.12858071598243348
85,0.12788364578190506
86,0.12595174594649247
87,0.12683618515349773
88,0.12441305998636752
89,0.11830590636830549
90,0.09027611544089657
91,0.07931651247247141
92,0.07243038529568181
93,0.06921054140607617
94,0.06377283102661675
95,0.061345051451377114
96,0.06198094153244581
97,0.06209490679166451
98,0.059516999651963005
99,0.056604581771000306
100,0.05521224046658192
0.7023
9.34
